,Year,Sex,Race,Age,Rate
10467,2013,White,Male,64,0.01427481696009636
10468,2013,White,Male,65,0.015239260159432888
10469,2013,White,Male,66,0.016310429200530052
10470,2013,White,Male,67,0.01752753183245659
10471,2013,White,Male,68,0.01895342394709587
10472,2013,White,Male,69,0.02062513493001461
10473,2013,White,Male,70,0.022552665323019028
10474,2013,White,Male,71,0.024744927883148193
10475,2013,White,Male,72,0.0271318219602108
10476,2013,White,Male,73,0.029731543734669685
10477,2013,White,Male,74,0.03254382684826851
10478,2013,White,Male,75,0.03543085232377052
10479,2013,White,Male,76,0.03894546255469322
10480,2013,White,Male,77,0.04315882548689842
10481,2013,White,Male,78,0.04783683642745018
10482,2013,White,Male,79,0.052897341549396515
10483,2013,White,Male,80,0.05865715071558952
10484,2013,White,Male,81,0.06508263200521469
10485,2013,White,Male,82,0.0719401091337204
10486,2013,White,Male,83,0.07964105159044266
10487,2013,White,Male,84,0.0887439176440239
10488,2013,White,Male,85,0.09859368205070496
10489,2013,White,Male,86,0.11020497977733612
10490,2013,White,Male,87,0.12288791686296463
10491,2013,White,Male,88,0.1366719752550125
10492,2013,White,Male,89,0.15157119929790497
10493,2013,White,Male,90,0.16758108139038086
10494,2013,White,Male,91,0.18467573821544647
10495,2013,White,Male,92,0.20280559360980988
10496,2013,White,Male,93,0.22189588844776154
10497,2013,White,Male,94,0.2418462485074997
10498,2013,White,Male,95,0.2625316083431244
10499,2013,White,Male,96,0.2838042080402374
10500,2013,White,Male,97,0.30549749732017517
10501,2013,White,Male,98,0.3274309039115906
10502,2013,White,Male,99,0.34941554069519043
10503,2013,White,Male,100,1.0
10504,2014,Female,Black,0,0.010030069388449192
10505,2014,Female,Black,1,0.0005193536053411663
10506,2014,Female,Black,2,0.0003964216448366642
10507,2014,Female,Black,3,0.00024758788640610874
10508,2014,Female,Black,4,0.00019354514370206743
10509,2014,Female,Black,5,0.0001860109914559871
10510,2014,Female,Black,6,0.00015476031694561243
10511,2014,Female,Black,7,0.00013324624160304666
10512,2014,Female,Black,8,0.00012175284791737795
10513,2014,Female,Black,9,0.00011986554454779252
10514,2014,Female,Black,10,0.00012636320025194436
10515,2014,Female,Black,11,0.00013924777158536017
10516,2014,Female,Black,12,0.00015610975970048457
10517,2014,Female,Black,13,0.00017536779341753572
10518,2014,Female,Black,14,0.00019810927915386856
10519,2014,Female,Black,15,0.0002214435808127746
10520,2014,Female,Black,16,0.00025134277530014515
10521,2014,Female,Black,17,0.00029586502932943404
10522,2014,Female,Black,18,0.0003559886245056987
10523,2014,Female,Black,19,0.0004228325269650668
10524,2014,Female,Black,20,0.000492424238473177
10525,2014,Female,Black,21,0.0005542243598029017
10526,2014,Female,Black,22,0.0006011222139932215
10527,2014,Female,Black,23,0.0006313931080512702
10528,2014,Female,Black,24,0.0006523733027279377
10529,2014,Female,Black,25,0.0006729268352501094
10530,2014,Female,Black,26,0.0007030302658677101
10531,2014,Female,Black,27,0.0007465052767656744
10532,2014,Female,Black,28,0.0008071738993749022
10533,2014,Female,Black,29,0.0008804945973679423
10534,2014,Female,Black,30,0.0009612097055651248
10535,2014,Female,Black,31,0.0010452565038576722
10536,2014,Female,Black,32,0.0011320513440296054
10537,2014,Female,Black,33,0.0012218015035614371
10538,2014,Female,Black,34,0.0013181227259337902
10539,2014,Female,Black,35,0.0014275260036811233
10540,2014,Female,Black,36,0.0015501597663387656
10541,2014,Female,Black,37,0.0016792394453659654
10542,2014,Female,Black,38,0.001809490262530744
10543,2014,Female,Black,39,0.0019416200229898095
10544,2014,Female,Black,40,0.0020867856219410896
10545,2014,Female,Black,41,0.0022472739219665527
10546,2014,Female,Black,42,0.002416350645944476
10547,2014,Female,Black,43,0.0025980710051953793
10548,2014,Female,Black,44,0.0028015482239425182
10549,2014,Female,Black,45,0.003017907962203026
10550,2014,Female,Black,46,0.0032666148617863655
10551,2014,Female,Black,47,0.0035794454161077738
10552,2014,Female,Black,48,0.0039618308655917645
10553,2014,Female,Black,49,0.004387982189655304
10554,2014,Female,Black,50,0.004818280693143606
10555,2014,Female,Black,51,0.0052466681227087975
10556,2014,Female,Black,52,0.005700528156012297
10557,2014,Female,Black,53,0.006194658111780882
10558,2014,Female,Black,54,0.006730813533067703
10559,2014,Female,Black,55,0.007297638803720474
10560,2014,Female,Black,56,0.007878967560827732
10561,2014,Female,Black,57,0.008479811251163483
10562,2014,Female,Black,58,0.009100139141082764
10563,2014,Female,Black,59,0.009747408330440521
10564,2014,Female,Black,60,0.010457864962518215
10565,2014,Female,Black,61,0.011218862608075142
10566,2014,Female,Black,62,0.011977228336036205
10567,2014,Female,Black,63,0.01270531490445137
10568,2014,Female,Black,64,0.013427061028778553
10569,2014,Female,Black,65,0.014202015474438667
10570,2014,Female,Black,66,0.015091994777321815
10571,2014,Female,Black,67,0.016088154166936874
10572,2014,Female,Black,68,0.01722804829478264
10573,2014,Female,Black,69,0.01860905811190605
10574,2014,Female,Black,70,0.020214540883898735
10575,2014,Female,Black,71,0.021983914077281952
10576,2014,Female,Black,72,0.0238073468208313
10577,2014,Female,Black,73,0.025913937017321587
10578,2014,Female,Black,74,0.027958139777183533
10579,2014,Female,Black,75,0.030311916023492813
10580,2014,Female,Black,76,0.033439815044403076
10581,2014,Female,Black,77,0.03656569868326187
10582,2014,Female,Black,78,0.0400562658905983
10583,2014,Female,Black,79,0.04371170699596405
10584,2014,Female,Black,80,0.04787254333496094
10585,2014,Female,Black,81,0.05281096696853638
10586,2014,Female,Black,82,0.05724908038973808
10587,2014,Female,Black,83,0.06387601792812347
10588,2014,Female,Black,84,0.0702417865395546
10589,2014,Female,Black,85,0.07716074585914612
10590,2014,Female,Black,86,0.0846644937992096
10591,2014,Female,Black,87,0.0927831158041954
10592,2014,Female,Black,88,0.10154441744089127
10593,2014,Female,Black,89,0.1109730526804924
10594,2014,Female,Black,90,0.12108957022428513
10595,2014,Female,Black,91,0.13190940022468567
10596,2014,Female,Black,92,0.143441841006279
10597,2014,Female,Black,93,0.15568898618221283
10598,2014,Female,Black,94,0.1686447709798813
10599,2014,Female,Black,95,0.18229404091835022
10600,2014,Female,Black,96,0.1966119110584259
10601,2014,Female,Black,97,0.21156315505504608
10602,2014,Female,Black,98,0.22710205614566803
10603,2014,Female,Black,99,0.24317240715026855
10604,2014,Female,Black,100,1.0
10605,2014,Female,Hispanic,0,0.004587950650602579
10606,2014,Female,Hispanic,1,0.00028880639001727104
10607,2014,Female,Hispanic,2,0.00015819515101611614
10608,2014,Female,Hispanic,3,0.0001390515681123361
10609,2014,Female,Hispanic,4,0.00010324546019546688
10610,2014,Female,Hispanic,5,0.00010268463665852323
10611,2014,Female,Hispanic,6,9.458658314542845e-05
10612,2014,Female,Hispanic,7,8.887051808414981e-05
10613,2014,Female,Hispanic,8,8.463891572318971e-05
10614,2014,Female,Hispanic,9,8.189262734958902e-05
10615,2014,Female,Hispanic,10,8.163131860783324e-05
10616,2014,Female,Hispanic,11,8.580007124692202e-05
10617,2014,Female,Hispanic,12,9.68381718848832e-05
10618,2014,Female,Hispanic,13,0.00011619451106525958
10619,2014,Female,Hispanic,14,0.00014212004316505045
10620,2014,Female,Hispanic,15,0.00017146850586868823
10621,2014,Female,Hispanic,16,0.00020156748360022902
10622,2014,Female,Hispanic,17,0.00023137900279834867
10623,2014,Female,Hispanic,18,0.00025867397198453546
10624,2014,Female,Hispanic,19,0.00028309141634963453
10625,2014,Female,Hispanic,20,0.000306743779219687
10626,2014,Female,Hispanic,21,0.00032953941263258457
10627,2014,Female,Hispanic,22,0.00034927576780319214
10628,2014,Female,Hispanic,23,0.00036600386374630034
10629,2014,Female,Hispanic,24,0.0003805660526268184
10630,2014,Female,Hispanic,25,0.0003969238023273647
10631,2014,Female,Hispanic,26,0.00041307564242742956
10632,2014,Female,Hispanic,27,0.00042238604510203004
10633,2014,Female,Hispanic,28,0.00042204023338854313
10634,2014,Female,Hispanic,29,0.00041596381925046444
10635,2014,Female,Hispanic,30,0.0004077642224729061
10636,2014,Female,Hispanic,31,0.0004052548320032656
10637,2014,Female,Hispanic,32,0.0004148537409491837
10638,2014,Female,Hispanic,33,0.00044136258657090366
10639,2014,Female,Hispanic,34,0.0004821084439754486
10640,2014,Female,Hispanic,35,0.0005315082962624729
10641,2014,Female,Hispanic,36,0.0005832501337863505
10642,2014,Female,Hispanic,37,0.0006361897685565054
10643,2014,Female,Hispanic,38,0.0006871135556139052
10644,2014,Female,Hispanic,39,0.0007383370539173484
10645,2014,Female,Hispanic,40,0.0007929941057227552
10646,2014,Female,Hispanic,41,0.0008576359832659364
10647,2014,Female,Hispanic,42,0.0009376326925121248
10648,2014,Female,Hispanic,43,0.0010388343362137675
10649,2014,Female,Hispanic,44,0.0011606531916186213
10650,2014,Female,Hispanic,45,0.0012973437551409006
10651,2014,Female,Hispanic,46,0.0014443125110119581
10652,2014,Female,Hispanic,47,0.0016025357181206346
10653,2014,Female,Hispanic,48,0.0017673266120254993
10654,2014,Female,Hispanic,49,0.0019371331436559558
10655,2014,Female,Hispanic,50,0.0021170228719711304
10656,2014,Female,Hispanic,51,0.002309064846485853
10657,2014,Female,Hispanic,52,0.0025099997874349356
10658,2014,Female,Hispanic,53,0.0027233969885855913
10659,2014,Female,Hispanic,54,0.0029549498576670885
10660,2014,Female,Hispanic,55,0.003202379448339343
10661,2014,Female,Hispanic,56,0.0034728150349110365
10662,2014,Female,Hispanic,57,0.0037833668757230043
10663,2014,Female,Hispanic,58,0.004143899772316217
10664,2014,Female,Hispanic,59,0.0045509072951972485
10665,2014,Female,Hispanic,60,0.005012992769479752
10666,2014,Female,Hispanic,61,0.0055084312334656715
10667,2014,Female,Hispanic,62,0.005995131563395262
10668,2014,Female,Hispanic,63,0.006439676973968744
10669,2014,Female,Hispanic,64,0.006855831481516361
10670,2014,Female,Hispanic,65,0.007292451336979866
10671,2014,Female,Hispanic,66,0.0077957999892532825
10672,2014,Female,Hispanic,67,0.008373061195015907
10673,2014,Female,Hispanic,68,0.009061695076525211
10674,2014,Female,Hispanic,69,0.009882921352982521
10675,2014,Female,Hispanic,70,0.010825731791555882
10676,2014,Female,Hispanic,71,0.01190677098929882
10677,2014,Female,Hispanic,72,0.013179589994251728
10678,2014,Female,Hispanic,73,0.014650208875536919
10679,2014,Female,Hispanic,74,0.016303351148962975
10680,2014,Female,Hispanic,75,0.01809428259730339
10681,2014,Female,Hispanic,76,0.02008315548300743
10682,2014,Female,Hispanic,77,0.022363882511854172
10683,2014,Female,Hispanic,78,0.025056665763258934
10684,2014,Female,Hispanic,79,0.028257112950086594
10685,2014,Female,Hispanic,80,0.03168105706572533
10686,2014,Female,Hispanic,81,0.035398125648498535
10687,2014,Female,Hispanic,82,0.03945276141166687
10688,2014,Female,Hispanic,83,0.044389136135578156
10689,2014,Female,Hispanic,84,0.05000629276037216
10690,2014,Female,Hispanic,85,0.055375851690769196
10691,2014,Female,Hispanic,86,0.06271786242723465
10692,2014,Female,Hispanic,87,0.07090727984905243
10693,2014,Female,Hispanic,88,0.0800078883767128
10694,2014,Female,Hispanic,89,0.09007923305034637
10695,2014,Female,Hispanic,90,0.10117392241954803
10696,2014,Female,Hispanic,91,0.11333459615707397
10697,2014,Female,Hispanic,92,0.12659035623073578
10698,2014,Female,Hispanic,93,0.14095337688922882
10699,2014,Female,Hispanic,94,0.15641547739505768
10700,2014,Female,Hispanic,95,0.17294497787952423
10701,2014,Female,Hispanic,96,0.19048450887203217
10702,2014,Female,Hispanic,97,0.20894944667816162
10703,2014,Female,Hispanic,98,0.2282281070947647
10704,2014,Female,Hispanic,99,0.24818313121795654
10705,2014,Female,Hispanic,100,1.0
10706,2014,Female,Other,0,0.005313
10707,2014,Female,Other,1,0.000345
10708,2014,Female,Other,2,0.000218
10709,2014,Female,Other,3,0.000158
10710,2014,Female,Other,4,0.00013
10711,2014,Female,Other,5,0.000121
10712,2014,Female,Other,6,0.000107
10713,2014,Female,Other,7,9.7e-05
10714,2014,Female,Other,8,8.9e-05
10715,2014,Female,Other,9,8.4e-05
10716,2014,Female,Other,10,8.3e-05
10717,2014,Female,Other,11,8.8e-05
10718,2014,Female,Other,12,0.000102
10719,2014,Female,Other,13,0.000125
10720,2014,Female,Other,14,0.000157
10721,2014,Female,Other,15,0.000192
10722,2014,Female,Other,16,0.000229
10723,2014,Female,Other,17,0.000268
10724,2014,Female,Other,18,0.000305
10725,2014,Female,Other,19,0.000341
10726,2014,Female,Other,20,0.000377
10727,2014,Female,Other,21,0.000412
10728,2014,Female,Other,22,0.000443
10729,2014,Female,Other,23,0.00047
10730,2014,Female,Other,24,0.000496
10731,2014,Female,Other,25,0.000523
10732,2014,Female,Other,26,0.000552
10733,2014,Female,Other,27,0.000582
10734,2014,Female,Other,28,0.000613
10735,2014,Female,Other,29,0.000644
10736,2014,Female,Other,30,0.000678
10737,2014,Female,Other,31,0.000716
10738,2014,Female,Other,32,0.000757
10739,2014,Female,Other,33,0.000805
10740,2014,Female,Other,34,0.00086
10741,2014,Female,Other,35,0.000925
10742,2014,Female,Other,36,0.001
10743,2014,Female,Other,37,0.001081
10744,2014,Female,Other,38,0.001165
10745,2014,Female,Other,39,0.001252
10746,2014,Female,Other,40,0.001349
10747,2014,Female,Other,41,0.001458
10748,2014,Female,Other,42,0.001574
10749,2014,Female,Other,43,0.001702
10750,2014,Female,Other,44,0.001847
10751,2014,Female,Other,45,0.002002
10752,2014,Female,Other,46,0.002179
10753,2014,Female,Other,47,0.002396
10754,2014,Female,Other,48,0.002653
10755,2014,Female,Other,49,0.002933
10756,2014,Female,Other,50,0.003215
10757,2014,Female,Other,51,0.003494
10758,2014,Female,Other,52,0.003783
10759,2014,Female,Other,53,0.004089
10760,2014,Female,Other,54,0.004419
10761,2014,Female,Other,55,0.004774
10762,2014,Female,Other,56,0.005145
10763,2014,Female,Other,57,0.005521
10764,2014,Female,Other,58,0.0059
10765,2014,Female,Other,59,0.006292
10766,2014,Female,Other,60,0.006717
10767,2014,Female,Other,61,0.007193
10768,2014,Female,Other,62,0.007727
10769,2014,Female,Other,63,0.008328
10770,2014,Female,Other,64,0.008995
10771,2014,Female,Other,65,0.009724
10772,2014,Female,Other,66,0.010529
10773,2014,Female,Other,67,0.011439
10774,2014,Female,Other,68,0.012478
10775,2014,Female,Other,69,0.013698
10776,2014,Female,Other,70,0.015139
10777,2014,Female,Other,71,0.016756
10778,2014,Female,Other,72,0.01848
10779,2014,Female,Other,73,0.020353
10780,2014,Female,Other,74,0.022372
10781,2014,Female,Other,75,0.024579
10782,2014,Female,Other,76,0.027147
10783,2014,Female,Other,77,0.030089
10784,2014,Female,Other,78,0.03359
10785,2014,Female,Other,79,0.037751
10786,2014,Female,Other,80,0.042127
10787,2014,Female,Other,81,0.046904
10788,2014,Female,Other,82,0.052057
10789,2014,Female,Other,83,0.058186
10790,2014,Female,Other,84,0.065335
10791,2014,Female,Other,85,0.072706
10792,2014,Female,Other,86,0.081769
10793,2014,Female,Other,87,0.091787
10794,2014,Female,Other,88,0.102817
10795,2014,Female,Other,89,0.114907
10796,2014,Female,Other,90,0.128096
10797,2014,Female,Other,91,0.142408
10798,2014,Female,Other,92,0.15785
10799,2014,Female,Other,93,0.17441
10800,2014,Female,Other,94,0.192051
10801,2014,Female,Other,95,0.210713
10802,2014,Female,Other,96,0.230308
10803,2014,Female,Other,97,0.250724
10804,2014,Female,Other,98,0.271822
10805,2014,Female,Other,99,0.293443
10806,2014,Female,Other,100,1.0
10807,2014,Female,White,0,0.004415065050125122
10808,2014,Female,White,1,0.0002869778254535049
10809,2014,Female,White,2,0.00018170414841733873
10810,2014,Female,White,3,0.00012319603411015123
10811,2014,Female,White,4,0.00011442429240560159
10812,2014,Female,White,5,0.00010117834608536214
10813,2014,Female,White,6,9.059673902811483e-05
10814,2014,Female,White,7,8.162501035258174e-05
10815,2014,Female,White,8,7.279701094375923e-05
10816,2014,Female,White,9,6.46219341433607e-05
10817,2014,Female,White,10,5.959938062005676e-05
10818,2014,Female,White,11,6.185569509398192e-05
10819,2014,Female,White,12,7.611628825543448e-05
10820,2014,Female,White,13,0.00010496882168808952
10821,2014,Female,White,14,0.0001448989933123812
10822,2014,Female,White,15,0.00019000578322447836
10823,2014,Female,White,16,0.00023517665977124125
10824,2014,Female,White,17,0.0002789850113913417
10825,2014,Female,White,18,0.0003181664797011763
10826,2014,Female,White,19,0.0003531290858518332
10827,2014,Female,White,20,0.00038777614827267826
10828,2014,Female,White,21,0.0004230538324918598
10829,2014,Female,White,22,0.0004564665141515434
10830,2014,Female,White,23,0.0004886681563220918
10831,2014,Female,White,24,0.0005209738155826926
10832,2014,Female,White,25,0.0005546545144170523
10833,2014,Female,White,26,0.0005900195683352649
10834,2014,Female,White,27,0.0006266217096708715
10835,2014,Female,White,28,0.0006640491192229092
10836,2014,Female,White,29,0.0007024679216556251
10837,2014,Female,White,30,0.0007447632378898561
10838,2014,Female,White,31,0.0007902337820269167
10839,2014,Female,White,32,0.0008362217340618372
10840,2014,Female,White,33,0.000883430358953774
10841,2014,Female,White,34,0.0009353944915346801
10842,2014,Female,White,35,0.0009977451991289854
10843,2014,Female,White,36,0.0010721634607762098
10844,2014,Female,White,37,0.0011546676978468895
10845,2014,Female,White,38,0.0012412649812176824
10846,2014,Female,White,39,0.0013314512325450778
10847,2014,Female,White,40,0.0014330066042020917
10848,2014,Female,White,41,0.0015468185301870108
10849,2014,Female,White,42,0.0016668604221194983
10850,2014,Female,White,43,0.0017955678049474955
10851,2014,Female,White,44,0.0019392967224121094
10852,2014,Female,White,45,0.002091340720653534
10853,2014,Female,White,46,0.002265038201585412
10854,2014,Female,White,47,0.0024798696395009756
10855,2014,Female,White,48,0.0027353032492101192
10856,2014,Female,White,49,0.003011136781424284
10857,2014,Female,White,50,0.0032842424698174
10858,2014,Female,White,51,0.0035508633591234684
10859,2014,Female,White,52,0.0038257786072790623
10860,2014,Female,White,53,0.00411884905770421
10861,2014,Female,White,54,0.004434241913259029
10862,2014,Female,White,55,0.004777648486196995
10863,2014,Female,White,56,0.005134850740432739
10864,2014,Female,White,57,0.005493178963661194
10865,2014,Female,White,58,0.005847759544849396
10866,2014,Female,White,59,0.006214141380041838
10867,2014,Female,White,60,0.006609860807657242
10868,2014,Female,White,61,0.0070626400411129
10869,2014,Female,White,62,0.007590163499116898
10870,2014,Female,White,63,0.008205162361264229
10871,2014,Female,White,64,0.008900558575987816
10872,2014,Female,White,65,0.00966181606054306
10873,2014,Female,White,66,0.010491379536688328
10874,2014,Female,White,67,0.011427843011915684
10875,2014,Female,White,68,0.012493662536144257
10876,2014,Female,White,69,0.013736927881836891
10877,2014,Female,White,70,0.015206879936158657
10878,2014,Female,White,71,0.016859114170074463
10879,2014,Female,White,72,0.018630193546414375
10880,2014,Female,White,73,0.020533045753836632
10881,2014,Female,White,74,0.022599956020712852
10882,2014,Female,White,75,0.024851951748132706
10883,2014,Female,White,76,0.02743527479469776
10884,2014,Female,White,77,0.030413813889026642
10885,2014,Female,White,78,0.033958327025175095
10886,2014,Female,White,79,0.038208313286304474
10887,2014,Female,White,80,0.042659495025873184
10888,2014,Female,White,81,0.04746580868959427
10889,2014,Female,White,82,0.052715498954057693
10890,2014,Female,White,83,0.05907345190644264
10891,2014,Female,White,84,0.066266268491745
10892,2014,Female,White,85,0.07310257107019424
10893,2014,Female,White,86,0.08239108324050903
10894,2014,Female,White,87,0.09267552942037582
10895,2014,Female,White,88,0.10401520133018494
10896,2014,Female,White,89,0.11646085232496262
10897,2014,Female,White,90,0.13005144894123077
10898,2014,Female,White,91,0.14481061697006226
10899,2014,Female,White,92,0.16074301302433014
10900,2014,Female,White,93,0.17783097922801971
10901,2014,Female,White,94,0.19603165984153748
10902,2014,Female,White,95,0.21527478098869324
10903,2014,Female,White,96,0.23546181619167328
10904,2014,Female,White,97,0.2564662992954254
10905,2014,Female,White,98,0.27813592553138733
10906,2014,Female,White,99,0.3002961277961731
10907,2014,Female,White,100,1.0
10908,2014,Male,Black,0,0.011822653003036976
10909,2014,Male,Black,1,0.0006086253561079502
10910,2014,Male,Black,2,0.00041300407610833645
10911,2014,Male,Black,3,0.0003681785019580275
10912,2014,Male,Black,4,0.0002978702250402421
10913,2014,Male,Black,5,0.0002396325144218281
10914,2014,Male,Black,6,0.00020622980082407594
10915,2014,Male,Black,7,0.0001777389697963372
10916,2014,Male,Black,8,0.00014964560978114605
10917,2014,Male,Black,9,0.00012414410593919456
10918,2014,Male,Black,10,0.00011067983723478392
10919,2014,Male,Black,11,0.00012513338879216462
10920,2014,Male,Black,12,0.0001860368502093479
10921,2014,Male,Black,13,0.00030368787702172995
10922,2014,Male,Black,14,0.00046513191773556173
10923,2014,Male,Black,15,0.0006331332260742784
10924,2014,Male,Black,16,0.0008032051264308393
10925,2014,Male,Black,17,0.000996301299892366
10926,2014,Male,Black,18,0.0012044389732182026
10927,2014,Male,Black,19,0.0014070655452087522
10928,2014,Male,Black,20,0.0016057800967246294
10929,2014,Male,Black,21,0.001777693280018866
10930,2014,Male,Black,22,0.0018993556732311845
10931,2014,Male,Black,23,0.001966424286365509
10932,2014,Male,Black,24,0.0019957516342401505
10933,2014,Male,Black,25,0.0020135105587542057
10934,2014,Male,Black,26,0.0020393577869981527
10935,2014,Male,Black,27,0.002069558948278427
10936,2014,Male,Black,28,0.0021109338849782944
10937,2014,Male,Black,29,0.002161448821425438
10938,2014,Male,Black,30,0.0022103358060121536
10939,2014,Male,Black,31,0.002260176930576563
10940,2014,Male,Black,32,0.002325776731595397
10941,2014,Male,Black,33,0.002414193470031023
10942,2014,Male,Black,34,0.0025241151452064514
10943,2014,Male,Black,35,0.0026604249142110348
10944,2014,Male,Black,36,0.0028073755092918873
10945,2014,Male,Black,37,0.0029408216942101717
10946,2014,Male,Black,38,0.0030451088678091764
10947,2014,Male,Black,39,0.003134789178147912
10948,2014,Male,Black,40,0.0032362903002649546
10949,2014,Male,Black,41,0.0033767030108720064
10950,2014,Male,Black,42,0.0035650928039103746
10951,2014,Male,Black,43,0.003818020923063159
10952,2014,Male,Black,44,0.004134997725486755
10953,2014,Male,Black,45,0.0044945101253688335
10954,2014,Male,Black,46,0.004894495476037264
10955,2014,Male,Black,47,0.005353913176804781
10956,2014,Male,Black,48,0.005866160616278648
10957,2014,Male,Black,49,0.006418735254555941
10958,2014,Male,Black,50,0.006968070287257433
10959,2014,Male,Black,51,0.007551075890660286
10960,2014,Male,Black,52,0.008250869810581207
10961,2014,Male,Black,53,0.009117246605455875
10962,2014,Male,Black,54,0.010130796581506729
10963,2014,Male,Black,55,0.011220118030905724
10964,2014,Male,Black,56,0.012325541116297245
10965,2014,Male,Black,57,0.013477842323482037
10966,2014,Male,Black,58,0.014677104540169239
10967,2014,Male,Black,59,0.015939194709062576
10968,2014,Male,Black,60,0.01735760271549225
10969,2014,Male,Black,61,0.018884599208831787
10970,2014,Male,Black,62,0.020343713462352753
10971,2014,Male,Black,63,0.021611709147691727
10972,2014,Male,Black,64,0.02272476814687252
10973,2014,Male,Black,65,0.023832526057958603
10974,2014,Male,Black,66,0.025100167840719223
10975,2014,Male,Black,67,0.02652580291032791
10976,2014,Male,Black,68,0.028271853923797607
10977,2014,Male,Black,69,0.030347133055329323
10978,2014,Male,Black,70,0.03257964551448822
10979,2014,Male,Black,71,0.03510270640254021
10980,2014,Male,Black,72,0.037783022969961166
10981,2014,Male,Black,73,0.040751758962869644
10982,2014,Male,Black,74,0.04392087459564209
10983,2014,Male,Black,75,0.04685186222195625
10984,2014,Male,Black,76,0.0501527264714241
10985,2014,Male,Black,77,0.05397468060255051
10986,2014,Male,Black,78,0.05788078531622887
10987,2014,Male,Black,79,0.06308773905038834
10988,2014,Male,Black,80,0.06869736313819885
10989,2014,Male,Black,81,0.0742134228348732
10990,2014,Male,Black,82,0.08073350787162781
10991,2014,Male,Black,83,0.0881243497133255
10992,2014,Male,Black,84,0.09507521241903305
10993,2014,Male,Black,85,0.10483914613723755
10994,2014,Male,Black,86,0.11376570165157318
10995,2014,Male,Black,87,0.12328553199768066
10996,2014,Male,Black,88,0.1334097683429718
10997,2014,Male,Black,89,0.14414483308792114
10998,2014,Male,Black,90,0.15549185872077942
10999,2014,Male,Black,91,0.16744586825370789
11000,2014,Male,Black,92,0.17999528348445892
11001,2014,Male,Black,93,0.19312140345573425
11002,2014,Male,Black,94,0.20679797232151031
11003,2014,Male,Black,95,0.2209911048412323
11004,2014,Male,Black,96,0.23565919697284698
11005,2014,Male,Black,97,0.2507530450820923
11006,2014,Male,Black,98,0.26621654629707336
11007,2014,Male,Black,99,0.28198713064193726
11008,2014,Male,Black,100,1.0
11009,2014,Male,Hispanic,0,0.005430940538644791
11010,2014,Male,Hispanic,1,0.00028592415037564933
11011,2014,Male,Hispanic,2,0.0002078068646369502
11012,2014,Male,Hispanic,3,0.00014546829333994538
11013,2014,Male,Hispanic,4,0.00013546943955589086
11014,2014,Male,Hispanic,5,0.00012811279157176614
11015,2014,Male,Hispanic,6,0.00011993305088253692
11016,2014,Male,Hispanic,7,0.00011165380419697613
11017,2014,Male,Hispanic,8,0.00010088815179187804
11018,2014,Male,Hispanic,9,8.856229396769777e-05
11019,2014,Male,Hispanic,10,7.941522926557809e-05
11020,2014,Male,Hispanic,11,8.194048859877512e-05
11021,2014,Male,Hispanic,12,0.00010669718176359311
11022,2014,Male,Hispanic,13,0.00016037510067690164
11023,2014,Male,Hispanic,14,0.00023702470934949815
11024,2014,Male,Hispanic,15,0.0003217511693947017
11025,2014,Male,Hispanic,16,0.00040794952656142414
11026,2014,Male,Hispanic,17,0.0004995459457859397
11027,2014,Male,Hispanic,18,0.0005918039823882282
11028,2014,Male,Hispanic,19,0.0006801079725846648
11029,2014,Male,Hispanic,20,0.0007671528146602213
11030,2014,Male,Hispanic,21,0.0008474981877952814
11031,2014,Male,Hispanic,22,0.0009119014721363783
11032,2014,Male,Hispanic,23,0.0009583550854586065
11033,2014,Male,Hispanic,24,0.000991528620943427
11034,2014,Male,Hispanic,25,0.0010227099992334843
11035,2014,Male,Hispanic,26,0.001053016516380012
11036,2014,Male,Hispanic,27,0.0010724077001214027
11037,2014,Male,Hispanic,28,0.0010783809702843428
11038,2014,Male,Hispanic,29,0.0010756314732134342
11039,2014,Male,Hispanic,30,0.0010682984720915556
11040,2014,Male,Hispanic,31,0.0010659417603164911
11041,2014,Male,Hispanic,32,0.0010771026136353612
11042,2014,Male,Hispanic,33,0.0011083435965701938
11043,2014,Male,Hispanic,34,0.0011573389638215303
11044,2014,Male,Hispanic,35,0.0012160721234977245
11045,2014,Male,Hispanic,36,0.0012793279020115733
11046,2014,Male,Hispanic,37,0.0013504866510629654
11047,2014,Male,Hispanic,38,0.0014278381131589413
11048,2014,Male,Hispanic,39,0.0015120899770408869
11049,2014,Male,Hispanic,40,0.001609079190529883
11050,2014,Male,Hispanic,41,0.0017195130931213498
11051,2014,Male,Hispanic,42,0.0018386257579550147
11052,2014,Male,Hispanic,43,0.0019668927416205406
11053,2014,Male,Hispanic,44,0.0021094901021569967
11054,2014,Male,Hispanic,45,0.0022599981166422367
11055,2014,Male,Hispanic,46,0.0024346220307052135
11056,2014,Male,Hispanic,47,0.002662594895809889
11057,2014,Male,Hispanic,48,0.0029595785308629274
11058,2014,Male,Hispanic,49,0.00331372139044106
11059,2014,Male,Hispanic,50,0.0037058230955153704
11060,2014,Male,Hispanic,51,0.0041115377098321915
11061,2014,Male,Hispanic,52,0.004523382522165775
11062,2014,Male,Hispanic,53,0.004933173768222332
11063,2014,Male,Hispanic,54,0.0053529986180365086
11064,2014,Male,Hispanic,55,0.005804367829114199
11065,2014,Male,Hispanic,56,0.006302319932729006
11066,2014,Male,Hispanic,57,0.006845961324870586
