,Year,Sex,Race,Age,Rate
96,2001,Female,Hispanic,10,9.59287281148136e-05
97,2001,Female,Hispanic,11,0.000107766434666701
98,2001,Female,Hispanic,12,0.000124922386021353
99,2001,Female,Hispanic,13,0.000147695172927342
100,2001,Female,Hispanic,14,0.00017536549421493
101,2001,Female,Hispanic,15,0.000207592282094993
102,2001,Female,Hispanic,16,0.000240707260672934
103,2001,Female,Hispanic,17,0.000270562682999298
104,2001,Female,Hispanic,18,0.000293855293421075
105,2001,Female,Hispanic,19,0.000311309035168961
106,2001,Female,Hispanic,20,0.000329067464917898
107,2001,Female,Hispanic,21,0.000346912333043292
108,2001,Female,Hispanic,22,0.000357684592017904
109,2001,Female,Hispanic,23,0.000359437428414822
110,2001,Female,Hispanic,24,0.000355147698428482
111,2001,Female,Hispanic,25,0.000349740585079417
112,2001,Female,Hispanic,26,0.000347222608979791
113,2001,Female,Hispanic,27,0.000348206172930077
114,2001,Female,Hispanic,28,0.000354586372850463
115,2001,Female,Hispanic,29,0.000366552238119766
116,2001,Female,Hispanic,30,0.00038024372770451
117,2001,Female,Hispanic,31,0.00039785957778804
118,2001,Female,Hispanic,32,0.00042502669384703
119,2001,Female,Hispanic,33,0.000469952909043059
120,2001,Female,Hispanic,34,0.000525300449226052
121,2001,Female,Hispanic,35,0.000590715673752129
122,2001,Female,Hispanic,36,0.000660427496768534
123,2001,Female,Hispanic,37,0.000729512190446258
124,2001,Female,Hispanic,38,0.000794044288340956
125,2001,Female,Hispanic,39,0.000857669219840318
126,2001,Female,Hispanic,40,0.000921573082450777
127,2001,Female,Hispanic,41,0.000997411785647273
128,2001,Female,Hispanic,42,0.00109897111542523
129,2001,Female,Hispanic,43,0.00123658892698586
130,2001,Female,Hispanic,44,0.00140535226091743
131,2001,Female,Hispanic,45,0.00159456685651094
132,2001,Female,Hispanic,46,0.00178888824302703
133,2001,Female,Hispanic,47,0.00198232056573033
134,2001,Female,Hispanic,48,0.00216557667590678
135,2001,Female,Hispanic,49,0.00234225648455322
136,2001,Female,Hispanic,50,0.00253610243089497
137,2001,Female,Hispanic,51,0.00274824700318277
138,2001,Female,Hispanic,52,0.00294951931573451
139,2001,Female,Hispanic,53,0.00312611414119601
140,2001,Female,Hispanic,54,0.0032859577331692
141,2001,Female,Hispanic,55,0.00344189419411123
142,2001,Female,Hispanic,56,0.0036243055947125
143,2001,Female,Hispanic,57,0.00386218330822885
144,2001,Female,Hispanic,58,0.00419034995138645
145,2001,Female,Hispanic,59,0.00461654411628842
146,2001,Female,Hispanic,60,0.00513135083019733
147,2001,Female,Hispanic,61,0.00571255665272474
148,2001,Female,Hispanic,62,0.0063515305519104
149,2001,Female,Hispanic,63,0.00700994487851858
150,2001,Female,Hispanic,64,0.00768331531435251
151,2001,Female,Hispanic,65,0.00841030105948448
152,2001,Female,Hispanic,66,0.00923556461930275
153,2001,Female,Hispanic,67,0.0101544028148055
154,2001,Female,Hispanic,68,0.011193179525435
155,2001,Female,Hispanic,69,0.0123616456985474
156,2001,Female,Hispanic,70,0.0136051271110773
157,2001,Female,Hispanic,71,0.0149489669129252
158,2001,Female,Hispanic,72,0.0165063366293907
159,2001,Female,Hispanic,73,0.0183341298252344
160,2001,Female,Hispanic,74,0.0204079113900661
161,2001,Female,Hispanic,75,0.0226200353354216
162,2001,Female,Hispanic,76,0.0248249843716621
163,2001,Female,Hispanic,77,0.0272793080657721
164,2001,Female,Hispanic,78,0.0301260277628899
165,2001,Female,Hispanic,79,0.0334306247532368
166,2001,Female,Hispanic,80,0.0371561422944069
167,2001,Female,Hispanic,81,0.0413373373448849
168,2001,Female,Hispanic,82,0.0459748543798923
169,2001,Female,Hispanic,83,0.0511874742805958
170,2001,Female,Hispanic,84,0.0575114712119102
171,2001,Female,Hispanic,85,0.2057742034085095
172,2001,Female,Other,0,0.006139
173,2001,Female,Other,1,0.000475
174,2001,Female,Other,2,0.000293
175,2001,Female,Other,3,0.000219
176,2001,Female,Other,4,0.000177
177,2001,Female,Other,5,0.000164
178,2001,Female,Other,6,0.000149
179,2001,Female,Other,7,0.000138
180,2001,Female,Other,8,0.000127
181,2001,Female,Other,9,0.000118
182,2001,Female,Other,10,0.000112
183,2001,Female,Other,11,0.000115
184,2001,Female,Other,12,0.000135
185,2001,Female,Other,13,0.000175
186,2001,Female,Other,14,0.00023
187,2001,Female,Other,15,0.000295
188,2001,Female,Other,16,0.000357
189,2001,Female,Other,17,0.000405
190,2001,Female,Other,18,0.000431
191,2001,Female,Other,19,0.000439
192,2001,Female,Other,20,0.000445
193,2001,Female,Other,21,0.000456
194,2001,Female,Other,22,0.000467
195,2001,Female,Other,23,0.000479
196,2001,Female,Other,24,0.000493
197,2001,Female,Other,25,0.000511
198,2001,Female,Other,26,0.000531
199,2001,Female,Other,27,0.000555
200,2001,Female,Other,28,0.00058
201,2001,Female,Other,29,0.000609
202,2001,Female,Other,30,0.000641
203,2001,Female,Other,31,0.00068
204,2001,Female,Other,32,0.000737
205,2001,Female,Other,33,0.000804
206,2001,Female,Other,34,0.000889
207,2001,Female,Other,35,0.000979
208,2001,Female,Other,36,0.001072
209,2001,Female,Other,37,0.001172
210,2001,Female,Other,38,0.001279
211,2001,Female,Other,39,0.001393
212,2001,Female,Other,40,0.001514
213,2001,Female,Other,41,0.00164
214,2001,Female,Other,42,0.001768
215,2001,Female,Other,43,0.0019
216,2001,Female,Other,44,0.002041
217,2001,Female,Other,45,0.002194
218,2001,Female,Other,46,0.002363
219,2001,Female,Other,47,0.002555
220,2001,Female,Other,48,0.002769
221,2001,Female,Other,49,0.003003
222,2001,Female,Other,50,0.003257
223,2001,Female,Other,51,0.003529
224,2001,Female,Other,52,0.003821
225,2001,Female,Other,53,0.004145
226,2001,Female,Other,54,0.004512
227,2001,Female,Other,55,0.004941
228,2001,Female,Other,56,0.005433
229,2001,Female,Other,57,0.005974
230,2001,Female,Other,58,0.006547
231,2001,Female,Other,59,0.007157
232,2001,Female,Other,60,0.00785
233,2001,Female,Other,61,0.008643
234,2001,Female,Other,62,0.009491
235,2001,Female,Other,63,0.010374
236,2001,Female,Other,64,0.011302
237,2001,Female,Other,65,0.0123
238,2001,Female,Other,66,0.01329
239,2001,Female,Other,67,0.014435
240,2001,Female,Other,68,0.015749
241,2001,Female,Other,69,0.017234
242,2001,Female,Other,70,0.018866
243,2001,Female,Other,71,0.02073
244,2001,Female,Other,72,0.022926
245,2001,Female,Other,73,0.025483
246,2001,Female,Other,74,0.028383
247,2001,Female,Other,75,0.031636
248,2001,Female,Other,76,0.035122
249,2001,Female,Other,77,0.038977
250,2001,Female,Other,78,0.043237
251,2001,Female,Other,79,0.047938
252,2001,Female,Other,80,0.053122
253,2001,Female,Other,81,0.058833
254,2001,Female,Other,82,0.065114
255,2001,Female,Other,83,0.072016
256,2001,Female,Other,84,0.079586
257,2001,Female,Other,85,0.23156893750000002
258,2001,Female,White,0,0.0050594
259,2001,Female,White,1,0.0004285
260,2001,Female,White,2,0.0002772
261,2001,Female,White,3,0.0002001
262,2001,Female,White,4,0.000168
263,2001,Female,White,5,0.0001561
264,2001,Female,White,6,0.0001443
265,2001,Female,White,7,0.0001347
266,2001,Female,White,8,0.0001236
267,2001,Female,White,9,0.0001113
268,2001,Female,White,10,0.0001019
269,2001,Female,White,11,0.0001026
270,2001,Female,White,12,0.000122
271,2001,Female,White,13,0.0001649
272,2001,Female,White,14,0.0002245
273,2001,Female,White,15,0.0002945
274,2001,Female,White,16,0.0003596
275,2001,Female,White,17,0.0004071
276,2001,Female,White,18,0.0004273
277,2001,Female,White,19,0.000427
278,2001,Female,White,20,0.0004227
279,2001,Female,White,21,0.0004243
280,2001,Female,White,22,0.0004272
281,2001,Female,White,23,0.0004342
282,2001,Female,White,24,0.0004456
283,2001,Female,White,25,0.0004603
284,2001,Female,White,26,0.0004774
285,2001,Female,White,27,0.000497
286,2001,Female,White,28,0.0005184
287,2001,Female,White,29,0.0005427
288,2001,Female,White,30,0.0005692
289,2001,Female,White,31,0.0006028
290,2001,Female,White,32,0.0006532
291,2001,Female,White,33,0.0007128
292,2001,Female,White,34,0.000789
293,2001,Female,White,35,0.0008709
294,2001,Female,White,36,0.0009545
295,2001,Female,White,37,0.0010426
296,2001,Female,White,38,0.0011341
297,2001,Female,White,39,0.0012293
298,2001,Female,White,40,0.0013301
299,2001,Female,White,41,0.0014365
300,2001,Female,White,42,0.0015483
301,2001,Female,White,43,0.0016686
302,2001,Female,White,44,0.0018013
303,2001,Female,White,45,0.001949
304,2001,Female,White,46,0.0021135
305,2001,Female,White,47,0.0022947
306,2001,Female,White,48,0.0024887
307,2001,Female,White,49,0.0026933
308,2001,Female,White,50,0.0029082
309,2001,Female,White,51,0.003142
310,2001,Female,White,52,0.0034102
311,2001,Female,White,53,0.0037343
312,2001,Female,White,54,0.0041278
313,2001,Female,White,55,0.0046048
314,2001,Female,White,56,0.0051472
315,2001,Female,White,57,0.005725
316,2001,Female,White,58,0.0062956
317,2001,Female,White,59,0.006862
318,2001,Female,White,60,0.0074953
319,2001,Female,White,61,0.0082317
320,2001,Female,White,62,0.0090174
321,2001,Female,White,63,0.0098467
322,2001,Female,White,64,0.010737
323,2001,Female,White,65,0.0117028
324,2001,Female,White,66,0.0127991
325,2001,Female,White,67,0.0140395
326,2001,Female,White,68,0.015426
327,2001,Female,White,69,0.0169647
328,2001,Female,White,70,0.0185755
329,2001,Female,White,71,0.020238
330,2001,Female,White,72,0.0221976
331,2001,Female,White,73,0.0245242
332,2001,Female,White,74,0.0270363
333,2001,Female,White,75,0.0297683
334,2001,Female,White,76,0.0327964
335,2001,Female,White,77,0.0361454
336,2001,Female,White,78,0.0399674
337,2001,Female,White,79,0.0444601
338,2001,Female,White,80,0.0493265
339,2001,Female,White,81,0.0547878
340,2001,Female,White,82,0.0612785
341,2001,Female,White,83,0.068419
342,2001,Female,White,84,0.0768583
343,2001,Female,White,85,0.2390875
344,2001,Male,Black,0,0.0154315
345,2001,Male,Black,1,0.0008963
346,2001,Male,Black,2,0.0005072
347,2001,Male,Black,3,0.000392
348,2001,Male,Black,4,0.0003133
349,2001,Male,Black,5,0.0002844
350,2001,Male,Black,6,0.0002624
351,2001,Male,Black,7,0.0002426
352,2001,Male,Black,8,0.0002166
353,2001,Male,Black,9,0.0001869
354,2001,Male,Black,10,0.0001665
355,2001,Male,Black,11,0.0001774
356,2001,Male,Black,12,0.0002458
357,2001,Male,Black,13,0.0003893
358,2001,Male,Black,14,0.0005941
359,2001,Male,Black,15,0.0008252
360,2001,Male,Black,16,0.001059
361,2001,Male,Black,17,0.0013033
362,2001,Male,Black,18,0.0015463
363,2001,Male,Black,19,0.0017815
364,2001,Male,Black,20,0.0020369
365,2001,Male,Black,21,0.002287
366,2001,Male,Black,22,0.0024666
367,2001,Male,Black,23,0.0025456
368,2001,Male,Black,24,0.0025446
369,2001,Male,Black,25,0.0025147
370,2001,Male,Black,26,0.0024957
371,2001,Male,Black,27,0.0024815
372,2001,Male,Black,28,0.0024896
373,2001,Male,Black,29,0.0025201
374,2001,Male,Black,30,0.0025513
375,2001,Male,Black,31,0.0025908
376,2001,Male,Black,32,0.0027249
377,2001,Male,Black,33,0.0027998
378,2001,Male,Black,34,0.0029716
379,2001,Male,Black,35,0.0031647
380,2001,Male,Black,36,0.0033706
381,2001,Male,Black,37,0.0036019
382,2001,Male,Black,38,0.0038607
383,2001,Male,Black,39,0.004149
384,2001,Male,Black,40,0.0044497
385,2001,Male,Black,41,0.0047781
386,2001,Male,Black,42,0.0051767
387,2001,Male,Black,43,0.0056736
388,2001,Male,Black,44,0.0062644
389,2001,Male,Black,45,0.0069336
390,2001,Male,Black,46,0.0076421
391,2001,Male,Black,47,0.0083557
392,2001,Male,Black,48,0.0090239
393,2001,Male,Black,49,0.0096494
394,2001,Male,Black,50,0.0102903
395,2001,Male,Black,51,0.0109852
396,2001,Male,Black,52,0.0117245
397,2001,Male,Black,53,0.0125582
398,2001,Male,Black,54,0.0135309
399,2001,Male,Black,55,0.0147008
400,2001,Male,Black,56,0.0160424
401,2001,Male,Black,57,0.0174466
402,2001,Male,Black,58,0.0187336
403,2001,Male,Black,59,0.0198623
404,2001,Male,Black,60,0.020927
405,2001,Male,Black,61,0.0221226
406,2001,Male,Black,62,0.02352
407,2001,Male,Black,63,0.0252568
408,2001,Male,Black,64,0.0273117
409,2001,Male,Black,65,0.0295082
410,2001,Male,Black,66,0.0317453
411,2001,Male,Black,67,0.0341136
412,2001,Male,Black,68,0.0367266
413,2001,Male,Black,69,0.0395393
414,2001,Male,Black,70,0.0424633
415,2001,Male,Black,71,0.0456055
416,2001,Male,Black,72,0.0491677
417,2001,Male,Black,73,0.0531979
418,2001,Male,Black,74,0.0572326
419,2001,Male,Black,75,0.0615957
420,2001,Male,Black,76,0.0665514
421,2001,Male,Black,77,0.0722513
422,2001,Male,Black,78,0.0780077
423,2001,Male,Black,79,0.0841577
424,2001,Male,Black,80,0.090718
425,2001,Male,Black,81,0.0977038
426,2001,Male,Black,82,0.1051294
427,2001,Male,Black,83,0.1130072
428,2001,Male,Black,84,0.1213478
429,2001,Male,Black,85,0.25817460625
430,2001,Male,Hispanic,0,0.0058971275575459
431,2001,Male,Hispanic,1,0.000389809691114351
432,2001,Male,Hispanic,2,0.000329714064719155
433,2001,Male,Hispanic,3,0.000213994106161408
434,2001,Male,Hispanic,4,0.000213520615943708
435,2001,Male,Hispanic,5,0.000172309519257396
436,2001,Male,Hispanic,6,0.000155552115757018
437,2001,Male,Hispanic,7,0.000139547410071827
438,2001,Male,Hispanic,8,0.000117684685392305
439,2001,Male,Hispanic,9,9.20293241506442e-05
440,2001,Male,Hispanic,10,7.36253932700492e-05
441,2001,Male,Hispanic,11,8.02987196948379e-05
442,2001,Male,Hispanic,12,0.00013232315541245
443,2001,Male,Hispanic,13,0.000242168040131219
444,2001,Male,Hispanic,14,0.00039698596810922
445,2001,Male,Hispanic,15,0.000571017386391759
446,2001,Male,Hispanic,16,0.000738255854230374
447,2001,Male,Hispanic,17,0.000892082753125578
448,2001,Male,Hispanic,18,0.0010166484862566
449,2001,Male,Hispanic,19,0.00111313757952303
450,2001,Male,Hispanic,20,0.00120579591020942
451,2001,Male,Hispanic,21,0.00129230367019773
452,2001,Male,Hispanic,22,0.00134464947041124
453,2001,Male,Hispanic,23,0.00135630404110998
454,2001,Male,Hispanic,24,0.00133834034204483
455,2001,Male,Hispanic,25,0.00130819831974804
456,2001,Male,Hispanic,26,0.00128110544756055
457,2001,Male,Hispanic,27,0.0012593085411936
458,2001,Male,Hispanic,28,0.00124956725630909
459,2001,Male,Hispanic,29,0.0012508244253695
460,2001,Male,Hispanic,30,0.00125445239245892
461,2001,Male,Hispanic,31,0.00126041006296873
462,2001,Male,Hispanic,32,0.00127978017553687
463,2001,Male,Hispanic,33,0.00131670432165265
464,2001,Male,Hispanic,34,0.0013705346500501
465,2001,Male,Hispanic,35,0.001431017764844
466,2001,Male,Hispanic,36,0.00150265474803746
467,2001,Male,Hispanic,37,0.00160208786837757
468,2001,Male,Hispanic,38,0.00173588143661618
469,2001,Male,Hispanic,39,0.00189737835898995
470,2001,Male,Hispanic,40,0.00208161701448262
471,2001,Male,Hispanic,41,0.00227198447100818
472,2001,Male,Hispanic,42,0.00245380192063749
473,2001,Male,Hispanic,43,0.00261725205928087
474,2001,Male,Hispanic,44,0.00277225603349507
475,2001,Male,Hispanic,45,0.00293167913332582
476,2001,Male,Hispanic,46,0.00311750709079206
477,2001,Male,Hispanic,47,0.00334638962522149
478,2001,Male,Hispanic,48,0.00363652687519789
479,2001,Male,Hispanic,49,0.00398422731086612
480,2001,Male,Hispanic,50,0.00437829596921802
481,2001,Male,Hispanic,51,0.00479913176968694
482,2001,Male,Hispanic,52,0.00523197557777166
483,2001,Male,Hispanic,53,0.00565194757655263
484,2001,Male,Hispanic,54,0.0060594454407692
485,2001,Male,Hispanic,55,0.00649310229346156
486,2001,Male,Hispanic,56,0.00696542859077454
487,2001,Male,Hispanic,57,0.00744801200926304
488,2001,Male,Hispanic,58,0.00794961396604776
489,2001,Male,Hispanic,59,0.00849724095314741
490,2001,Male,Hispanic,60,0.0091100912541151
491,2001,Male,Hispanic,61,0.00982317887246609
492,2001,Male,Hispanic,62,0.0106716193258762
493,2001,Male,Hispanic,63,0.011656423099339
494,2001,Male,Hispanic,64,0.012746044434607
495,2001,Male,Hispanic,65,0.0139131704345345
496,2001,Male,Hispanic,66,0.0151725830510259
497,2001,Male,Hispanic,67,0.0165481548756361
498,2001,Male,Hispanic,68,0.0180805511772633
499,2001,Male,Hispanic,69,0.0197905469685793
500,2001,Male,Hispanic,70,0.0216334033757448
501,2001,Male,Hispanic,71,0.0235959347337484
502,2001,Male,Hispanic,72,0.0257477499544621
503,2001,Male,Hispanic,73,0.0281033553183079
504,2001,Male,Hispanic,74,0.0306434575468302
505,2001,Male,Hispanic,75,0.0332486778497696
506,2001,Male,Hispanic,76,0.0360594354569912
507,2001,Male,Hispanic,77,0.0394498482346535
508,2001,Male,Hispanic,78,0.0435463115572929
509,2001,Male,Hispanic,79,0.0483999960124493
510,2001,Male,Hispanic,80,0.0541129410266876
511,2001,Male,Hispanic,81,0.0604123435914516
512,2001,Male,Hispanic,82,0.0666905790567398
513,2001,Male,Hispanic,83,0.0732032284140587
514,2001,Male,Hispanic,84,0.0815317556262016
515,2001,Male,Hispanic,85,0.2388159525580704
516,2001,Male,Other,0,0.007514
517,2001,Male,Other,1,0.000567
518,2001,Male,Other,2,0.000376
519,2001,Male,Other,3,0.000281
520,2001,Male,Other,4,0.000237
521,2001,Male,Other,5,0.0002
522,2001,Male,Other,6,0.000185
523,2001,Male,Other,7,0.000172
524,2001,Male,Other,8,0.000152
525,2001,Male,Other,9,0.000127
526,2001,Male,Other,10,0.000109
527,2001,Male,Other,11,0.000117
528,2001,Male,Other,12,0.000173
529,2001,Male,Other,13,0.00029
530,2001,Male,Other,14,0.000453
531,2001,Male,Other,15,0.000634
532,2001,Male,Other,16,0.000807
533,2001,Male,Other,17,0.000965
534,2001,Male,Other,18,0.001093
535,2001,Male,Other,19,0.001194
536,2001,Male,Other,20,0.001298
537,2001,Male,Other,21,0.001398
538,2001,Male,Other,22,0.001457
539,2001,Male,Other,23,0.001466
540,2001,Male,Other,24,0.001437
541,2001,Male,Other,25,0.001393
542,2001,Male,Other,26,0.001358
543,2001,Male,Other,27,0.001334
544,2001,Male,Other,28,0.001335
545,2001,Male,Other,29,0.001356
546,2001,Male,Other,30,0.001382
547,2001,Male,Other,31,0.001416
548,2001,Male,Other,32,0.001486
549,2001,Male,Other,33,0.001572
550,2001,Male,Other,34,0.001694
551,2001,Male,Other,35,0.001831
552,2001,Male,Other,36,0.001975
553,2001,Male,Other,37,0.002126
554,2001,Male,Other,38,0.002282
555,2001,Male,Other,39,0.002445
556,2001,Male,Other,40,0.002615
557,2001,Male,Other,41,0.0028
558,2001,Male,Other,42,0.003012
559,2001,Male,Other,43,0.003263
560,2001,Male,Other,44,0.003552
561,2001,Male,Other,45,0.003872
562,2001,Male,Other,46,0.004211
563,2001,Male,Other,47,0.004561
564,2001,Male,Other,48,0.004908
565,2001,Male,Other,49,0.005253
566,2001,Male,Other,50,0.005618
567,2001,Male,Other,51,0.006014
568,2001,Male,Other,52,0.006438
569,2001,Male,Other,53,0.006907
570,2001,Male,Other,54,0.007442
571,2001,Male,Other,55,0.008063
572,2001,Male,Other,56,0.008771
573,2001,Male,Other,57,0.009564
574,2001,Male,Other,58,0.010427
575,2001,Male,Other,59,0.01136
576,2001,Male,Other,60,0.012414
577,2001,Male,Other,61,0.013613
578,2001,Male,Other,62,0.014905
579,2001,Male,Other,63,0.016265
580,2001,Male,Other,64,0.0177
581,2001,Male,Other,65,0.019206
582,2001,Male,Other,66,0.020836
583,2001,Male,Other,67,0.022727
584,2001,Male,Other,68,0.024909
585,2001,Male,Other,69,0.027315
586,2001,Male,Other,70,0.029873
587,2001,Male,Other,71,0.032677
588,2001,Male,Other,72,0.03587
589,2001,Male,Other,73,0.039467
590,2001,Male,Other,74,0.043418
591,2001,Male,Other,75,0.047765
592,2001,Male,Other,76,0.052392
593,2001,Male,Other,77,0.057441
594,2001,Male,Other,78,0.062944
595,2001,Male,Other,79,0.068936
596,2001,Male,Other,80,0.075452
597,2001,Male,Other,81,0.08253
598,2001,Male,Other,82,0.090207
599,2001,Male,Other,83,0.098521
600,2001,Male,Other,84,0.107511
601,2001,Male,Other,85,0.265175375
602,2001,White,Male,0,0.00620944472029805
603,2001,White,Male,1,0.000510215060785413
604,2001,White,Male,2,0.000359796773409471
605,2001,White,Male,3,0.000265556591330096
606,2001,White,Male,4,0.000223329552682117
607,2001,White,Male,5,0.000185861776117235
608,2001,White,Male,6,0.000171086241607554
609,2001,White,Male,7,0.000158185634063557
610,2001,White,Male,8,0.00013919165940024
611,2001,White,Male,9,0.0001155366335297
612,2001,White,Male,10,9.810507617658e-05
613,2001,White,Male,11,0.000105500919744372
614,2001,White,Male,12,0.000159340648679063
615,2001,White,Male,13,0.000271649565547705
616,2001,White,Male,14,0.000426170328864828
617,2001,White,Male,15,0.000597449135966599
618,2001,White,Male,16,0.00075874850153923
619,2001,White,Male,17,0.000902085215784609
620,2001,White,Male,18,0.0010143305407837
621,2001,White,Male,19,0.00110002502333373
622,2001,White,Male,20,0.00118693592958152
623,2001,White,Male,21,0.00127209955826402
624,2001,White,Male,22,0.00132316432427615
625,2001,White,Male,23,0.00133068521972746
626,2001,White,Male,24,0.00130561797413975
627,2001,White,Male,25,0.00126919383183122
628,2001,White,Male,26,0.00123966147657484
629,2001,White,Male,27,0.00121975585352629
630,2001,White,Male,28,0.00121903978288174
631,2001,White,Male,29,0.00123665225692093
632,2001,White,Male,30,0.00125822378322482
633,2001,White,Male,31,0.00128818512894213
634,2001,White,Male,32,0.0013546833069995
635,2001,White,Male,33,0.00143542955629528
636,2001,White,Male,34,0.00155193952377886
637,2001,White,Male,35,0.00168263516388834
638,2001,White,Male,36,0.00181845051702112
639,2001,White,Male,37,0.00196080328896642
640,2001,White,Male,38,0.00210655620321631
641,2001,White,Male,39,0.00225759297609329
642,2001,White,Male,40,0.00241402513347566
643,2001,White,Male,41,0.00258347787894309
644,2001,White,Male,42,0.00277738040313125
645,2001,White,Male,43,0.00300652114674449
646,2001,White,Male,44,0.00327091594226658
647,2001,White,Male,45,0.00356798805296421
648,2001,White,Male,46,0.00388392177410424
649,2001,White,Male,47,0.00420343596488237
650,2001,White,Male,48,0.00450674025341868
651,2001,White,Male,49,0.00479755038395524
652,2001,White,Male,50,0.00509446486830711
653,2001,White,Male,51,0.00542306993156672
654,2001,White,Male,52,0.00580104300752282
655,2001,White,Male,53,0.00626454968005419
656,2001,White,Male,54,0.00683357613161206
657,2001,White,Male,55,0.00752123724669218
658,2001,White,Male,56,0.00830437708646059
659,2001,White,Male,57,0.00915458332747221
660,2001,White,Male,58,0.0100149512290955
661,2001,White,Male,59,0.0108836442232132
662,2001,White,Male,60,0.0118444180116057
663,2001,White,Male,61,0.0129551887512207
664,2001,White,Male,62,0.0141615066677332
665,2001,White,Male,63,0.0154640059918165
666,2001,White,Male,64,0.0168763045221567
667,2001,White,Male,65,0.0183691587299109
668,2001,White,Male,66,0.0200216881930828
669,2001,White,Male,67,0.0219200160354376
670,2001,White,Male,68,0.0241058394312859
671,2001,White,Male,69,0.0265023224055767
672,2001,White,Male,70,0.028939152136445
